XINPUT1_3.dll                      0x000000400000
X3DAudio1_7.dll                    0x00006BE40000
steam_api64.dll                    0x00006BE50000
LL_fourPlay_1_10_163.dll           0x000180000000
F4z Ro D'oh.dll                    0x0182F14C0000
Fallout4.exe                       0x7FF6CBB70000
XAudio2_7.dll                      0x7FFA4BF60000
gameoverlayrenderer64.dll          0x7FFA4BFF0000
XDI.dll                            0x7FFA4C190000
wsfw_identifier.dll                0x7FFA4C200000
RobCo_Patcher.dll                  0x7FFA4C300000
PowerGridTools.dll                 0x7FFA4C3E0000
po3_SpellPerkItemDistributorF4.dll 0x7FFA4C450000
NVIDIA_Reflex.dll                  0x7FFA4C560000
mcm.dll                            0x7FFA4C630000
HighFPSPhysicsFix.dll              0x7FFA4C6D0000
HHS.dll                            0x7FFA4C760000
Buffout4.dll                       0x7FFA4C850000
f4ee.dll                           0x7FFA4CE10000
Discord_Presence_F4SE.dll          0x7FFA4CF20000
BulletCountedReload.dll            0x7FFA4CFC0000
BakaFramework.dll                  0x7FFA4D050000
tier0_s64.dll                      0x7FFA4D140000
f4se_1_10_163.dll                  0x7FFA4D3E0000
steamclient64.dll                  0x7FFA4D4C0000
cbp.dll                            0x7FFA4F3D0000
vstdlib_s64.dll                    0x7FFA4F4E0000
cudart64_75.dll                    0x7FFA4F5A0000
GFSDK_GodraysLib.x64.dll           0x7FFA4F600000
GFSDK_SSAO_D3D11.win64.dll         0x7FFA4F660000
flexRelease_x64.dll                0x7FFA4F6F0000
MSVCR110.dll                       0x7FFA4F840000
MSVCP110.dll                       0x7FFA4F920000
flexExtRelease_x64.dll             0x7FFA4FA30000
IPHLPAPI.DLL                       0x7FFA4FA90000
bink2w64.dll                       0x7FFA50970000
f4se_steam_loader.dll              0x7FFA6F390000
nvspcap64.dll                      0x7FFA884B0000
WeaponDebrisCrashFix.dll           0x7FFA8A7F0000
MSVCP140_ATOMIC_WAIT.dll           0x7FFA8BEE0000
usvfs_x64.dll                      0x7FFA8E9A0000
winmmbase.dll                      0x7FFA93B90000
DSOUND.DLL                         0x7FFA94E80000
OneCoreCommonProxyStub.dll         0x7FFA98FC0000
nvToolsExt64_1.dll                 0x7FFA9A3D0000
Secur32.dll                        0x7FFAA55D0000
MSVCP140.dll                       0x7FFAA60F0000
VCRUNTIME140_1.dll                 0x7FFAA6180000
VCRUNTIME140.dll                   0x7FFAA6190000
COMCTL32.dll                       0x7FFAA75F0000
WINSPOOL.DRV                       0x7FFAA7CC0000
nvwgf2umx.dll                      0x7FFAA8BF0000
TextShaping.dll                    0x7FFAAD090000
NvMessageBus.dll                   0x7FFAAD290000
InputHost.dll                      0x7FFAAF460000
Windows.UI.dll                     0x7FFAAF5C0000
nvgpucomp64.dll                    0x7FFAAFA10000
nvapi64.dll                        0x7FFAB1C60000
nvldumdx.dll                       0x7FFAB25B0000
textinputframework.dll             0x7FFAB2920000
dxcore.dll                         0x7FFAB2A20000
OneCoreUAPCommonProxyStub.dll      0x7FFAB2BA0000
DbgHelp.dll                        0x7FFAB33D0000
WINMM.dll                          0x7FFAB4780000
WINHTTP.dll                        0x7FFAB5AC0000
twinapi.appcore.dll                0x7FFAB69F0000
WindowManagementAPI.dll            0x7FFAB6D40000
MMDevApi.dll                       0x7FFAB7120000
drvstore.dll                       0x7FFAB71B0000
AUDIOSES.DLL                       0x7FFAB73E0000
cryptnet.dll                       0x7FFAB77A0000
VERSION.dll                        0x7FFAB77E0000
avrt.dll                           0x7FFAB77F0000
PROPSYS.dll                        0x7FFAB82E0000
d3d11.dll                          0x7FFAB8C20000
wintypes.dll                       0x7FFAB95A0000
dcomp.dll                          0x7FFAB9700000
CoreUIComponents.dll               0x7FFAB9C70000
CoreMessaging.dll                  0x7FFAB9FD0000
MSIMG32.dll                        0x7FFABA200000
UxTheme.dll                        0x7FFABA440000
resourcepolicyclient.dll           0x7FFABA5A0000
dwmapi.dll                         0x7FFABA7B0000
kernel.appcore.dll                 0x7FFABA990000
windows.storage.dll                0x7FFABAB90000
HID.DLL                            0x7FFABB330000
dxgi.dll                           0x7FFABB370000
rsaenh.dll                         0x7FFABBAC0000
ntmarta.dll                        0x7FFABBC40000
IpHlpAPI.dll                       0x7FFABBEE0000
MSWSOCK.dll                        0x7FFABC200000
CRYPTBASE.DLL                      0x7FFABC3F0000
CRYPTSP.dll                        0x7FFABC400000
UMPDC.dll                          0x7FFABC4A0000
POWRPROF.dll                       0x7FFABC4C0000
Wldp.dll                           0x7FFABC510000
msasn1.dll                         0x7FFABC6A0000
devobj.dll                         0x7FFABC870000
SSPICLI.DLL                        0x7FFABC990000
profapi.dll                        0x7FFABCA10000
gdi32full.dll                      0x7FFABCAE0000
KERNELBASE.dll                     0x7FFABCC00000
wintrust.dll                       0x7FFABCF00000
cfgmgr32.dll                       0x7FFABD020000
CRYPT32.dll                        0x7FFABD070000
ucrtbase.dll                       0x7FFABD1D0000
win32u.dll                         0x7FFABD2D0000
bcrypt.dll                         0x7FFABD300000
msvcp_win.dll                      0x7FFABD330000
bcryptPrimitives.dll               0x7FFABD3D0000
MSCTF.dll                          0x7FFABD460000
USER32.dll                         0x7FFABD580000
clbcatq.dll                        0x7FFABD720000
combase.dll                        0x7FFABD990000
ADVAPI32.dll                       0x7FFABDCF0000
sechost.dll                        0x7FFABDDA0000
COMDLG32.dll                       0x7FFABDEC0000
msvcrt.dll                         0x7FFABDFA0000
SHLWAPI.dll                        0x7FFABE040000
ole32.dll                          0x7FFABE160000
SETUPAPI.dll                       0x7FFABE290000
PSAPI.DLL                          0x7FFABE760000
RPCRT4.dll                         0x7FFABE770000
GDI32.dll                          0x7FFABE8A0000
OLEAUT32.dll                       0x7FFABE8D0000
shcore.dll                         0x7FFABE9A0000
imagehlp.dll                       0x7FFABEA50000
IMM32.DLL                          0x7FFABEB10000
SHELL32.dll                        0x7FFABEB50000
WS2_32.dll                         0x7FFABF2C0000
KERNEL32.DLL                       0x7FFABF330000
ntdll.dll                          0x7FFABF430000
